DSA Sheet

Arrays
Hard,https://www.geeksforgeeks.org/partition-set-k-subsets-equal-sum/ ,unsolved
Hard,https://www.geeksforgeeks.org/tug-of-war/ ,unsolved
Hard,https://www.geeksforgeeks.org/find-paths-from-corner-cell-to-middle-cell-in-maze/ ,unsolved
Hard,https://www.geeksforgeeks.org/solving-cryptarithmetic-puzzles-backtracking-8/ ,unsolved
Hard,https://www.geeksforgeeks.org/print-palindromic-partitions-string/ ,unsolved

Segment Tree
Medium/Hard,https://leetcode.com/problems/range-sum-query-immutable/ ,unsolved
Medium/Hard,https://leetcode.com/problems/range-sum-query-mutable/ ,unsolved
Medium/Hard,https://leetcode.com/problems/count-of-smaller-numbers-after-self/ ,unsolved
Medium/Hard,https://leetcode.com/problems/count-of-range-sum/ ,unsolved
